,date,time,team1Name,team1Score,team1Bps,team2Name,team2Score,team2Bps,venue,referee,totalScore,winner,hour,day,month,year,season,avgLast5Scores,avgLast5ScoresAgainst,avgLast5Bps,avgLast5BpsAgainst,team1Code,team2Code,monthCode,venueCode,dayCode,refereeCode,seasonCode,targetCode
271,2011-05-07,15:00,Saracens,16,0,Harlequins,13,0,Twickenham Stoop,Tim Wigglesworth,29,A,15,Sat,May,2011,2010-11,25.4,11.2,0.2,0.2,12,4,7,25,2,33,0,0
275,2011-05-07,15:00,Leeds,24,0,Northampton,31,0,Franklin's Gardens,Andrew Small,55,H,15,Sat,May,2011,2010-11,18.0,31.0,0.2,0.8,5,10,7,5,2,2,0,1
268,2011-05-07,15:00,Gloucester,68,0,Sale,17,0,Kingsholm,Unknown,85,H,15,Sat,May,2011,2010-11,29.0,27.2,0.6,0.6,3,11,7,8,2,35,0,1
265,2011-05-07,15:00,Newcastle,12,0,Bath,42,0,Recreation Ground,Wayne Barnes,54,H,15,Sat,May,2011,2010-11,15.4,24.8,0.6,0.2,9,0,7,12,2,36,0,1
269,2011-05-07,15:00,Sale,17,0,Gloucester,68,0,Kingsholm,Unknown,85,H,15,Sat,May,2011,2010-11,23.8,32.0,0.4,0.8,11,3,7,8,2,35,0,1
273,2011-05-07,15:00,London Irish,23,0,Leicester,32,0,Welford Road,Greg Garner,55,H,15,Sat,May,2011,2010-11,27.4,20.4,0.6,0.0,7,6,7,27,2,13,0,1
277,2011-05-14,15:15,Northampton,3,0,Leicester,11,0,Welford Road,Wayne Barnes,14,H,15,Sat,May,2011,2010-11,29.4,22.0,0.2,0.4,10,6,7,27,2,36,0,1
276,2011-05-14,15:15,Leicester,11,0,Northampton,3,0,Welford Road,Wayne Barnes,14,H,15,Sat,May,2011,2010-11,30.2,19.2,0.4,0.4,6,10,7,27,2,36,0,1
278,2011-05-15,14:30,Saracens,12,0,Gloucester,10,0,Vicarage Road,Andrew Small,22,H,14,Sun,May,2011,2010-11,25.6,11.0,0.2,0.0,12,3,7,26,3,2,0,1
279,2011-05-15,14:30,Gloucester,10,0,Saracens,12,0,Vicarage Road,Andrew Small,22,H,14,Sun,May,2011,2010-11,35.8,28.8,0.4,0.6,3,12,7,26,3,2,0,1
281,2011-05-28,15:00,Saracens,22,0,Leicester,18,0,Twickenham Stadium,Wayne Barnes,40,A,15,Sat,May,2011,2010-11,23.2,11.2,0.2,0.0,12,6,7,23,2,36,0,0
280,2011-05-28,15:00,Leicester,18,0,Saracens,22,0,Twickenham Stadium,Wayne Barnes,40,A,15,Sat,May,2011,2010-11,25.0,18.6,0.2,0.4,6,12,7,23,2,36,0,0
285,2011-09-03,15:00,Exeter,30,0,Leicester,28,0,Welford Road,Tim Wigglesworth,58,A,15,Sat,Sep,2011,2011-12,20.6,23.6,0.2,0.2,2,6,10,27,2,33,1,0
290,2011-09-03,18:30,Newcastle,9,0,Bath,22,0,Kingston Park,Martin Fox,31,A,18,Sat,Sep,2011,2011-12,16.0,26.4,0.6,0.0,9,0,10,9,2,23,1,0
291,2011-09-03,18:30,Bath,22,0,Newcastle,9,0,Kingston Park,Martin Fox,31,A,18,Sat,Sep,2011,2011-12,28.8,13.2,0.2,0.4,0,9,10,9,2,23,1,0
282,2011-09-03,14:00,London Irish,24,0,Harlequins,29,0,Twickenham Stadium,Greg Garner,53,A,14,Sat,Sep,2011,2011-12,28.2,21.4,0.6,0.0,7,4,10,23,2,13,1,0
289,2011-09-03,16:30,Wasps,20,0,Saracens,15,0,Twickenham Stadium,Unknown,35,A,16,Sat,Sep,2011,2011-12,16.8,29.2,0.2,0.4,13,12,10,23,2,35,1,0
288,2011-09-03,16:30,Saracens,15,0,Wasps,20,0,Twickenham Stadium,Unknown,35,A,16,Sat,Sep,2011,2011-12,23.6,13.0,0.2,0.0,12,13,10,23,2,35,1,0
283,2011-09-03,14:00,Harlequins,29,0,London Irish,24,0,Twickenham Stadium,Greg Garner,53,A,14,Sat,Sep,2011,2011-12,26.4,14.0,0.8,0.0,4,7,10,23,2,13,1,0
287,2011-09-03,15:00,Sale,12,0,Worcester,17,0,Sixways,Unknown,29,H,15,Sat,Sep,2011,2011-12,24.2,43.2,0.4,0.6,11,14,10,18,2,35,1,1
284,2011-09-03,15:00,Leicester,28,0,Exeter,30,0,Welford Road,Tim Wigglesworth,58,A,15,Sat,Sep,2011,2011-12,25.2,20.4,0.2,0.2,6,2,10,27,2,33,1,0
292,2011-09-04,15:30,Northampton,26,0,Gloucester,24,0,Franklin's Gardens,Andrew Small,50,H,15,Sun,Sep,2011,2011-12,19.4,19.4,0.0,0.4,10,3,10,5,3,2,1,1
293,2011-09-04,15:30,Gloucester,24,0,Northampton,26,0,Franklin's Gardens,Andrew Small,50,H,15,Sun,Sep,2011,2011-12,31.6,24.0,0.2,0.4,3,10,10,5,3,2,1,1
297,2011-09-09,19:45,London Irish,29,0,Sale,30,0,Edgeley Park,Sean Davey,59,H,19,Fri,Sep,2011,2011-12,25.2,23.8,0.4,0.0,7,11,10,4,0,30,1,1
294,2011-09-09,19:45,Harlequins,26,0,Northampton,13,0,Twickenham Stoop,Greg Garner,39,H,19,Fri,Sep,2011,2011-12,21.6,15.8,0.6,0.0,4,10,10,25,0,13,1,1
296,2011-09-09,19:45,Sale,30,0,London Irish,29,0,Edgeley Park,Sean Davey,59,H,19,Fri,Sep,2011,2011-12,21.8,36.0,0.4,0.4,11,7,10,4,0,30,1,1
295,2011-09-09,19:45,Northampton,13,0,Harlequins,26,0,Twickenham Stoop,Greg Garner,39,H,19,Fri,Sep,2011,2011-12,20.2,21.2,0.0,0.2,10,4,10,25,0,13,1,1
302,2011-09-10,15:15,Bath,26,0,Saracens,28,0,Recreation Ground,Greg Garner,54,A,15,Sat,Sep,2011,2011-12,28.0,11.4,0.2,0.4,0,12,10,12,2,13,1,0
299,2011-09-10,15:00,Newcastle,15,0,Exeter,32,0,Sandy Park,Chris White,47,H,15,Sat,Sep,2011,2011-12,12.0,24.8,0.4,0.0,9,2,10,17,2,4,1,1
298,2011-09-10,15:00,Exeter,32,0,Newcastle,15,0,Sandy Park,Chris White,47,H,15,Sat,Sep,2011,2011-12,22.2,23.8,0.0,0.2,2,9,10,17,2,4,1,1
303,2011-09-10,15:15,Saracens,28,0,Bath,26,0,Recreation Ground,Greg Garner,54,A,15,Sat,Sep,2011,2011-12,20.0,14.6,0.2,0.0,12,0,10,12,2,13,1,0
300,2011-09-10,15:00,Gloucester,29,0,Worcester,8,0,Kingsholm,Unknown,37,H,15,Sat,Sep,2011,2011-12,28.2,21.0,0.0,0.2,3,14,10,8,2,35,1,1
305,2011-09-11,14:15,Leicester,29,0,Wasps,35,0,Adams Park,Andrew Small,64,H,14,Sun,Sep,2011,2011-12,22.6,18.2,0.0,0.0,6,13,10,1,3,2,1,1
304,2011-09-11,14:15,Wasps,35,0,Leicester,29,0,Adams Park,Andrew Small,64,H,14,Sun,Sep,2011,2011-12,20.2,24.4,0.2,0.2,13,6,10,1,3,2,1,1
312,2011-09-17,15:05,Newcastle,26,0,Leicester,27,0,Kingston Park,Unknown,53,A,15,Sat,Sep,2011,2011-12,12.0,26.8,0.2,0.0,9,6,10,9,2,35,1,0
311,2011-09-17,15:00,London Irish,14,0,Northampton,13,0,Franklin's Gardens,Martin Fox,27,A,15,Sat,Sep,2011,2011-12,26.0,27.4,0.4,0.0,7,10,10,5,2,23,1,0
308,2011-09-17,15:00,Wasps,18,0,Sale,29,0,Adams Park,Greg Garner,47,A,15,Sat,Sep,2011,2011-12,24.8,25.2,0.2,0.2,13,11,10,1,2,13,1,0
314,2011-09-17,17:30,Bath,23,0,Exeter,19,0,Recreation Ground,Unknown,42,H,17,Sat,Sep,2011,2011-12,29.4,14.0,0.2,0.2,0,2,10,12,2,35,1,1
307,2011-09-17,15:00,Gloucester,6,0,Harlequins,42,0,Twickenham Stoop,Tim Wigglesworth,48,H,15,Sat,Sep,2011,2011-12,28.6,19.6,0.0,0.2,3,4,10,25,2,33,1,1
315,2011-09-17,17:30,Exeter,19,0,Bath,23,0,Recreation Ground,Unknown,42,H,17,Sat,Sep,2011,2011-12,25.0,21.6,0.0,0.2,2,0,10,12,2,35,1,1
313,2011-09-17,15:05,Leicester,27,0,Newcastle,26,0,Kingston Park,Unknown,53,A,15,Sat,Sep,2011,2011-12,23.6,22.6,0.0,0.0,6,9,10,9,2,35,1,0
310,2011-09-17,15:00,Northampton,13,0,London Irish,14,0,Franklin's Gardens,Martin Fox,27,A,15,Sat,Sep,2011,2011-12,19.8,21.0,0.0,0.2,10,7,10,5,2,23,1,0
306,2011-09-17,15:00,Harlequins,42,0,Gloucester,6,0,Twickenham Stoop,Tim Wigglesworth,48,H,15,Sat,Sep,2011,2011-12,24.2,15.0,0.4,0.0,4,3,10,25,2,33,1,1
309,2011-09-17,15:00,Sale,29,0,Wasps,18,0,Adams Park,Greg Garner,47,A,15,Sat,Sep,2011,2011-12,20.6,35.6,0.2,0.2,11,13,10,1,2,13,1,0
316,2011-09-18,14:15,Saracens,18,0,Worcester,6,0,Vicarage Road,Llyr ApGeraint-Roberts,24,H,14,Sun,Sep,2011,2011-12,18.6,17.4,0.0,0.0,12,14,10,26,3,20,1,1
319,2011-09-23,19:45,Northampton,21,0,Sale,29,0,Edgeley Park,Tim Wigglesworth,50,H,19,Fri,Sep,2011,2011-12,17.2,19.8,0.0,0.0,10,11,10,4,0,33,1,1
318,2011-09-23,19:45,Sale,29,0,Northampton,21,0,Edgeley Park,Tim Wigglesworth,50,H,19,Fri,Sep,2011,2011-12,22.4,32.4,0.2,0.0,11,10,10,4,0,33,1,1
321,2011-09-24,14:30,Saracens,50,0,Leicester,25,0,Welford Road,Greg Garner,75,A,14,Sat,Sep,2011,2011-12,19.0,16.0,0.0,0.0,12,6,10,27,2,13,1,0
324,2011-09-24,15:00,London Irish,46,0,Newcastle,29,0,Madejski Stadium,Unknown,75,H,15,Sat,Sep,2011,2011-12,22.0,26.0,0.2,0.0,7,9,10,11,2,35,1,1
327,2011-09-24,15:00,Harlequins,17,0,Worcester,15,0,Sixways,Chris White,32,A,15,Sat,Sep,2011,2011-12,29.6,12.4,0.2,0.0,4,14,10,18,2,4,1,0
322,2011-09-24,15:00,Gloucester,23,0,Bath,6,0,Kingsholm,Unknown,29,H,15,Sat,Sep,2011,2011-12,27.4,21.0,0.0,0.0,3,0,10,8,2,35,1,1
325,2011-09-24,15:00,Newcastle,29,0,London Irish,46,0,Madejski Stadium,Unknown,75,H,15,Sat,Sep,2011,2011-12,14.6,27.4,0.2,0.0,9,7,10,11,2,35,1,1
323,2011-09-24,15:00,Bath,6,0,Gloucester,23,0,Kingsholm,Unknown,29,H,15,Sat,Sep,2011,2011-12,25.4,15.8,0.0,0.2,0,3,10,8,2,35,1,1
320,2011-09-24,14:30,Leicester,25,0,Saracens,50,0,Welford Road,Greg Garner,75,A,14,Sat,Sep,2011,2011-12,22.6,23.2,0.0,0.0,6,12,10,27,2,13,1,0
329,2011-09-25,15:00,Wasps,11,0,Exeter,21,0,Sandy Park,Martin Fox,32,H,15,Sun,Sep,2011,2011-12,18.2,27.4,0.0,0.2,13,2,10,17,3,23,1,1
328,2011-09-25,15:00,Exeter,21,0,Wasps,11,0,Sandy Park,Martin Fox,32,H,15,Sun,Sep,2011,2011-12,26.4,19.6,0.0,0.2,2,13,10,17,3,23,1,1
331,2011-09-30,19:45,Northampton,3,0,Worcester,12,0,Sixways,Unknown,15,H,19,Fri,Sep,2011,2011-12,15.2,20.8,0.0,0.0,10,14,10,18,0,35,1,1
335,2011-10-01,15:00,Saracens,17,0,Exeter,13,0,Sandy Park,Unknown,30,A,15,Sat,Oct,2011,2011-12,26.6,19.0,0.0,0.0,12,2,9,17,2,35,1,0
339,2011-10-01,15:15,Leicester,25,0,Bath,26,0,Recreation Ground,Tim Wigglesworth,51,H,15,Sat,Oct,2011,2011-12,25.4,32.6,0.0,0.0,6,0,9,12,2,33,1,1
336,2011-10-01,15:00,Harlequins,48,0,Sale,41,0,Twickenham Stoop,Martin Fox,89,H,15,Sat,Oct,2011,2011-12,25.4,14.8,0.0,0.0,4,11,9,25,2,23,1,1
337,2011-10-01,15:00,Sale,41,0,Harlequins,48,0,Twickenham Stoop,Martin Fox,89,H,15,Sat,Oct,2011,2011-12,23.4,30.6,0.0,0.0,11,4,9,25,2,23,1,1
333,2011-10-01,13:00,London Irish,30,0,Gloucester,33,0,Kingsholm,Greg Garner,63,H,13,Sat,Oct,2011,2011-12,27.2,26.6,0.0,0.0,7,3,9,8,2,13,1,1
338,2011-10-01,15:15,Bath,26,0,Leicester,25,0,Recreation Ground,Tim Wigglesworth,51,H,15,Sat,Oct,2011,2011-12,23.8,18.2,0.0,0.0,0,6,9,12,2,33,1,1
334,2011-10-01,15:00,Exeter,13,0,Saracens,17,0,Sandy Park,Unknown,30,A,15,Sat,Oct,2011,2011-12,24.6,17.0,0.0,0.0,2,12,9,17,2,35,1,0
332,2011-10-01,13:00,Gloucester,33,0,London Irish,30,0,Kingsholm,Greg Garner,63,H,13,Sat,Oct,2011,2011-12,18.4,18.8,0.0,0.0,3,7,9,8,2,13,1,1
341,2011-10-02,15:30,Wasps,10,0,Newcastle,15,0,Kingston Park,Sean Davey,25,H,15,Sun,Oct,2011,2011-12,18.4,23.0,0.0,0.0,13,9,9,9,3,30,1,1
340,2011-10-02,15:30,Newcastle,15,0,Wasps,10,0,Kingston Park,Sean Davey,25,H,15,Sun,Oct,2011,2011-12,18.2,33.8,0.0,0.0,9,13,9,9,3,30,1,1
346,2011-10-08,16:45,Leicester,18,0,Harlequins,27,0,Welford Road,Unknown,45,A,16,Sat,Oct,2011,2011-12,26.8,33.4,0.0,0.0,6,4,9,27,2,35,1,0
343,2011-10-08,14:30,Exeter,3,0,Northampton,33,0,Franklin's Gardens,Greg Garner,36,H,14,Sat,Oct,2011,2011-12,23.0,18.8,0.0,0.0,2,10,9,5,2,13,1,1
345,2011-10-08,15:00,Gloucester,11,0,Sale,13,0,Edgeley Park,Sean Davey,24,H,15,Sat,Oct,2011,2011-12,23.0,22.4,0.0,0.0,3,11,9,4,2,30,1,1
344,2011-10-08,15:00,Sale,13,0,Gloucester,11,0,Edgeley Park,Sean Davey,24,H,15,Sat,Oct,2011,2011-12,28.2,26.6,0.0,0.0,11,3,9,4,2,30,1,1
347,2011-10-08,16:45,Harlequins,27,0,Leicester,18,0,Welford Road,Unknown,45,A,16,Sat,Oct,2011,2011-12,32.4,19.8,0.0,0.0,4,6,9,27,2,35,1,0
342,2011-10-08,14:30,Northampton,33,0,Exeter,3,0,Franklin's Gardens,Greg Garner,36,H,14,Sat,Oct,2011,2011-12,15.2,21.0,0.0,0.0,10,2,9,5,2,13,1,1
350,2011-10-09,15:00,Wasps,27,0,Bath,24,0,Adams Park,Andrew Small,51,H,15,Sun,Oct,2011,2011-12,18.8,21.8,0.0,0.0,13,0,9,1,3,2,1,1
348,2011-10-09,14:00,London Irish,42,0,Worcester,24,0,Madejski Stadium,Unknown,66,H,14,Sun,Oct,2011,2011-12,28.6,26.8,0.0,0.0,7,14,9,11,3,35,1,1
352,2011-10-09,15:00,Saracens,25,0,Newcastle,5,0,Vicarage Road,Unknown,30,H,15,Sun,Oct,2011,2011-12,25.6,18.0,0.0,0.0,12,9,9,26,3,35,1,1
353,2011-10-09,15:00,Newcastle,5,0,Saracens,25,0,Vicarage Road,Unknown,30,H,15,Sun,Oct,2011,2011-12,18.8,27.4,0.0,0.0,9,12,9,26,3,35,1,1
351,2011-10-09,15:00,Bath,24,0,Wasps,27,0,Adams Park,Andrew Small,51,H,15,Sun,Oct,2011,2011-12,20.6,20.8,0.0,0.0,0,13,9,1,3,2,1,1
355,2011-10-28,19:45,Leicester,34,0,Sale,13,0,Edgeley Park,Andrew Small,47,A,19,Fri,Oct,2011,2011-12,24.8,32.8,0.0,0.0,6,11,9,4,0,2,1,0
354,2011-10-28,19:45,Sale,13,0,Leicester,34,0,Edgeley Park,Andrew Small,47,A,19,Fri,Oct,2011,2011-12,28.4,25.4,0.0,0.0,11,6,9,4,0,2,1,0
357,2011-10-28,19:45,Wasps,14,0,Worcester,12,0,Sixways,Greg Garner,26,A,19,Fri,Oct,2011,2011-12,20.2,23.6,0.0,0.0,13,14,9,18,0,13,1,0
361,2011-10-29,15:00,Exeter,13,0,Harlequins,19,0,Twickenham Stoop,Sean Davey,32,H,15,Sat,Oct,2011,2011-12,17.6,19.8,0.0,0.0,2,4,9,25,2,30,1,1
362,2011-10-29,15:00,Northampton,44,0,Newcastle,15,0,Franklin's Gardens,Unknown,59,H,15,Sat,Oct,2011,2011-12,16.6,16.8,0.0,0.0,10,9,9,5,2,35,1,1
365,2011-10-29,17:45,Saracens,19,0,Gloucester,17,0,Kingsholm,Tim Wigglesworth,36,A,17,Sat,Oct,2011,2011-12,27.6,15.0,0.0,0.0,12,3,9,8,2,33,1,0
359,2011-10-29,14:30,Bath,13,0,London Irish,12,0,Madejski Stadium,Unknown,25,A,14,Sat,Oct,2011,2011-12,21.0,24.4,0.0,0.0,0,7,9,11,2,35,1,0
363,2011-10-29,15:00,Newcastle,15,0,Northampton,44,0,Franklin's Gardens,Unknown,59,H,15,Sat,Oct,2011,2011-12,18.0,28.0,0.0,0.0,9,10,9,5,2,35,1,1
364,2011-10-29,17:45,Gloucester,17,0,Saracens,19,0,Kingsholm,Tim Wigglesworth,36,A,17,Sat,Oct,2011,2011-12,20.4,19.8,0.0,0.0,3,12,9,8,2,33,1,0
360,2011-10-29,15:00,Harlequins,19,0,Exeter,13,0,Twickenham Stoop,Sean Davey,32,H,15,Sat,Oct,2011,2011-12,32.0,18.6,0.0,0.0,4,2,9,25,2,30,1,1
358,2011-10-29,14:30,London Irish,12,0,Bath,13,0,Madejski Stadium,Unknown,25,A,14,Sat,Oct,2011,2011-12,32.2,25.8,0.0,0.0,7,0,9,11,2,35,1,0
366,2011-11-04,19:45,Newcastle,16,0,Worcester,16,0,Kingston Park,Wayne Barnes,32,D,19,Fri,Nov,2011,2011-12,18.0,30.4,0.0,0.0,9,14,8,9,0,36,1,0
369,2011-11-05,14:15,Harlequins,26,0,Bath,13,0,Recreation Ground,Dean Richards,39,A,14,Sat,Nov,2011,2011-12,30.6,18.6,0.0,0.0,4,0,8,12,2,11,1,0
372,2011-11-05,15:05,Leicester,24,0,London Irish,24,0,Welford Road,Dave Pearson,48,D,15,Sat,Nov,2011,2011-12,25.8,28.4,0.0,0.0,6,7,8,27,2,7,1,0
370,2011-11-05,15:00,Exeter,19,0,Gloucester,24,0,Sandy Park,Andrew Small,43,A,15,Sat,Nov,2011,2011-12,13.8,20.6,0.0,0.0,2,3,8,17,2,2,1,0
368,2011-11-05,14:15,Bath,13,0,Harlequins,26,0,Recreation Ground,Dean Richards,39,A,14,Sat,Nov,2011,2011-12,18.4,21.2,0.0,0.0,0,4,8,12,2,11,1,0
373,2011-11-05,15:05,London Irish,24,0,Leicester,24,0,Welford Road,Dave Pearson,48,D,15,Sat,Nov,2011,2011-12,28.8,22.4,0.0,0.0,7,6,8,27,2,7,1,0
371,2011-11-05,15:00,Gloucester,24,0,Exeter,19,0,Sandy Park,Andrew Small,43,A,15,Sat,Nov,2011,2011-12,18.0,22.0,0.0,0.0,3,2,8,17,2,2,1,0
376,2011-11-06,15:00,Saracens,23,0,Sale,10,0,Vicarage Road,Martin Fox,33,H,15,Sun,Nov,2011,2011-12,25.8,13.2,0.0,0.0,12,11,8,26,3,23,1,1
374,2011-11-06,14:15,Wasps,13,0,Northampton,24,0,Adams Park,Tim Wigglesworth,37,A,14,Sun,Nov,2011,2011-12,16.0,20.2,0.0,0.0,13,10,8,1,3,33,1,0
377,2011-11-06,15:00,Sale,10,0,Saracens,23,0,Vicarage Road,Martin Fox,33,H,15,Sun,Nov,2011,2011-12,25.0,26.4,0.0,0.0,11,12,8,26,3,23,1,1
375,2011-11-06,14:15,Northampton,24,0,Wasps,13,0,Adams Park,Tim Wigglesworth,37,A,14,Sun,Nov,2011,2011-12,22.8,14.6,0.0,0.0,10,13,8,1,3,33,1,0
379,2011-11-25,19:45,Exeter,30,0,Sale,23,0,Edgeley Park,Tim Wigglesworth,53,A,19,Fri,Nov,2011,2011-12,13.8,20.8,0.0,0.0,2,11,8,4,0,33,1,0
381,2011-11-25,19:45,Bath,7,0,Worcester,16,0,Sixways,Martin Fox,23,H,19,Fri,Nov,2011,2011-12,16.4,22.6,0.0,0.0,0,14,8,18,0,23,1,1
378,2011-11-25,19:45,Sale,23,0,Exeter,30,0,Edgeley Park,Tim Wigglesworth,53,A,19,Fri,Nov,2011,2011-12,21.2,27.4,0.0,0.0,11,2,8,4,0,33,1,0
385,2011-11-26,15:00,Wasps,17,0,London Irish,21,0,Madejski Stadium,Sean Davey,38,H,15,Sat,Nov,2011,2011-12,15.0,19.2,0.0,0.0,13,7,8,11,2,30,1,1
386,2011-11-26,17:00,Northampton,30,0,Saracens,8,0,Franklin's Gardens,Dave Pearson,38,H,17,Sat,Nov,2011,2011-12,25.0,14.4,0.0,0.0,10,12,8,5,2,7,1,1
384,2011-11-26,15:00,London Irish,21,0,Wasps,17,0,Madejski Stadium,Sean Davey,38,H,15,Sat,Nov,2011,2011-12,30.8,24.6,0.0,0.0,7,13,8,11,2,30,1,1
383,2011-11-26,14:15,Leicester,19,0,Gloucester,14,0,Kingsholm,Unknown,33,A,14,Sat,Nov,2011,2011-12,25.2,28.0,0.0,0.0,6,3,8,8,2,35,1,0
382,2011-11-26,14:15,Gloucester,14,0,Leicester,19,0,Kingsholm,Unknown,33,A,14,Sat,Nov,2011,2011-12,21.6,17.4,0.0,0.0,3,6,8,8,2,35,1,0
387,2011-11-26,17:00,Saracens,8,0,Northampton,30,0,Franklin's Gardens,Dave Pearson,38,H,17,Sat,Nov,2011,2011-12,26.8,14.0,0.0,0.0,12,10,8,5,2,7,1,1
388,2011-11-27,15:00,Harlequins,39,0,Newcastle,8,0,Twickenham Stoop,Unknown,47,H,15,Sun,Nov,2011,2011-12,27.4,20.0,0.0,0.0,4,9,8,25,3,35,1,1
389,2011-11-27,15:00,Newcastle,8,0,Harlequins,39,0,Twickenham Stoop,Unknown,47,H,15,Sun,Nov,2011,2011-12,16.0,28.2,0.0,0.0,9,4,8,25,3,35,1,1
390,2011-12-02,20:00,Newcastle,26,0,Gloucester,25,0,Kingston Park,Greg Garner,51,H,20,Fri,Dec,2011,2011-12,11.8,26.8,0.0,0.0,9,3,2,9,0,13,1,1
391,2011-12-02,20:00,Gloucester,25,0,Newcastle,26,0,Kingston Park,Greg Garner,51,H,20,Fri,Dec,2011,2011-12,19.8,20.0,0.0,0.0,3,9,2,9,0,13,1,1
396,2011-12-03,15:00,Exeter,15,0,Worcester,9,0,Sandy Park,Unknown,24,H,15,Sat,Dec,2011,2011-12,15.6,23.2,0.0,0.0,2,14,2,17,2,35,1,1
394,2011-12-03,14:15,Leicester,30,0,Northampton,25,0,Welford Road,Wayne Barnes,55,H,14,Sat,Dec,2011,2011-12,24.0,20.8,0.0,0.0,6,10,2,27,2,36,1,1
393,2011-12-03,14:15,Sale,16,0,Bath,13,0,Recreation Ground,Unknown,29,A,14,Sat,Dec,2011,2011-12,20.0,29.2,0.0,0.0,11,0,2,12,2,35,1,0
395,2011-12-03,14:15,Northampton,25,0,Leicester,30,0,Welford Road,Wayne Barnes,55,H,14,Sat,Dec,2011,2011-12,26.8,10.2,0.0,0.0,10,6,2,27,2,36,1,1
392,2011-12-03,14:15,Bath,13,0,Sale,16,0,Recreation Ground,Unknown,29,A,14,Sat,Dec,2011,2011-12,16.6,21.2,0.0,0.0,0,11,2,12,2,35,1,0
398,2011-12-04,14:00,Saracens,15,0,London Irish,11,0,Vicarage Road,Andrew Small,26,H,14,Sun,Dec,2011,2011-12,18.4,15.0,0.0,0.0,12,7,2,26,3,2,1,1
399,2011-12-04,14:00,London Irish,11,0,Saracens,15,0,Vicarage Road,Andrew Small,26,H,14,Sun,Dec,2011,2011-12,25.8,22.2,0.0,0.0,7,12,2,26,3,2,1,1
400,2011-12-04,16:00,Wasps,16,0,Harlequins,22,0,Adams Park,Dean Richards,38,A,16,Sun,Dec,2011,2011-12,16.2,19.2,0.0,0.0,13,4,2,1,3,11,1,0
401,2011-12-04,16:00,Harlequins,22,0,Wasps,16,0,Adams Park,Dean Richards,38,A,16,Sun,Dec,2011,2011-12,31.8,18.6,0.0,0.0,4,13,2,1,3,11,1,0
403,2011-12-24,15:15,Bath,13,0,Northampton,22,0,Franklin's Gardens,Unknown,35,H,15,Sat,Dec,2011,2011-12,14.0,19.4,0.0,0.0,0,10,2,5,2,35,1,1
402,2011-12-24,15:15,Northampton,22,0,Bath,13,0,Franklin's Gardens,Unknown,35,H,15,Sat,Dec,2011,2011-12,31.2,13.8,0.0,0.0,10,0,2,5,2,35,1,1
405,2011-12-26,14:30,Newcastle,19,0,Sale,27,0,Edgeley Park,Dave Pearson,46,H,14,Mon,Dec,2011,2011-12,14.0,29.8,0.0,0.0,9,11,2,4,1,7,1,1
407,2011-12-26,15:00,Wasps,10,0,Gloucester,39,0,Kingsholm,Greg Garner,49,H,15,Mon,Dec,2011,2011-12,17.4,20.6,0.0,0.0,13,3,2,8,1,13,1,1
406,2011-12-26,15:00,Gloucester,39,0,Wasps,10,0,Kingsholm,Greg Garner,49,H,15,Mon,Dec,2011,2011-12,18.2,19.2,0.0,0.0,3,13,2,8,1,13,1,1
404,2011-12-26,14:30,Sale,27,0,Newcastle,19,0,Edgeley Park,Dave Pearson,46,H,14,Mon,Dec,2011,2011-12,15.0,22.2,0.0,0.0,11,9,2,4,1,7,1,1
412,2011-12-27,16:30,Harlequins,11,0,Saracens,19,0,Twickenham Stadium,Wayne Barnes,30,A,16,Tue,Dec,2011,2011-12,26.6,13.6,0.0,0.0,4,12,2,23,4,36,1,0
409,2011-12-27,13:30,Exeter,22,0,London Irish,29,0,Madejski Stadium,Dean Richards,51,H,13,Tue,Dec,2011,2011-12,16.0,21.6,0.0,0.0,2,7,2,11,4,11,1,1
410,2011-12-27,14:00,Worcester,13,0,Leicester,32,0,Sixways,Unknown,45,A,14,Tue,Dec,2011,2011-12,15.4,18.8,0.0,0.0,14,6,2,18,4,35,1,0
413,2011-12-27,16:30,Saracens,19,0,Harlequins,11,0,Twickenham Stadium,Wayne Barnes,30,A,16,Tue,Dec,2011,2011-12,18.0,14.6,0.0,0.0,12,4,2,23,4,36,1,0
408,2011-12-27,13:30,London Irish,29,0,Exeter,22,0,Madejski Stadium,Dean Richards,51,H,13,Tue,Dec,2011,2011-12,22.0,18.6,0.0,0.0,7,2,2,11,4,11,1,1
411,2011-12-27,14:00,Leicester,32,0,Worcester,13,0,Sixways,Unknown,45,A,14,Tue,Dec,2011,2011-12,25.0,20.6,0.0,0.0,6,14,2,18,4,35,1,0
415,2011-12-31,14:00,Northampton,32,0,Newcastle,14,0,Kingston Park,Tim Wigglesworth,46,A,14,Sat,Dec,2011,2011-12,29.0,15.8,0.0,0.0,10,9,2,9,2,33,1,0
417,2011-12-31,15:45,Harlequins,11,0,Exeter,9,0,Sandy Park,Unknown,20,A,15,Sat,Dec,2011,2011-12,23.4,13.8,0.0,0.0,4,2,2,17,2,35,1,0
414,2011-12-31,14:00,Newcastle,14,0,Northampton,32,0,Kingston Park,Tim Wigglesworth,46,A,14,Sat,Dec,2011,2011-12,16.8,30.2,0.0,0.0,9,10,2,9,2,33,1,0
416,2011-12-31,15:45,Exeter,9,0,Harlequins,11,0,Sandy Park,Unknown,20,A,15,Sat,Dec,2011,2011-12,19.8,20.8,0.0,0.0,2,4,2,17,2,35,1,0
