date,time,team1Name,team1Points,team2Name,team2Points,venue,referee,totalPoints,winner,extraTime,hour,day,month,year,season,team1Bps,team2Bps,team1Tries,team1Conversions,team1Penalties,team1DropGoals,team2Tries,team2Conversions,team2Penalties,team2DropGoals
13/Feb/2015,19:45,Gloucester,15,Leicester,18,Welford Road,JP Doyle,33,H,N,19,Fri,Feb,2015,2014-15,1,0,0,0,5,0,0,0,6,0
13/Feb/2015,19:45,Northampton,15,London Irish,9,Franklin's Gardens,Andrew Small,24,H,N,19,Fri,Feb,2015,2014-15,0,1,2,1,1,0,0,0,3,0
13/Feb/2015,19:45,London Irish,9,Northampton,15,Franklin's Gardens,Andrew Small,24,H,N,19,Fri,Feb,2015,2014-15,1,0,0,0,3,0,2,1,1,0
14/Feb/2015,16:30,Exeter,46,Newcastle,17,Sandy Park,Thomas Foley,63,H,N,16,Sat,Feb,2015,2014-15,1,0,6,5,2,0,2,2,1,0
14/Feb/2015,16:30,Newcastle,17,Exeter,46,Sandy Park,Thomas Foley,63,H,N,16,Sat,Feb,2015,2014-15,0,1,2,2,1,0,6,5,2,0
15/Feb/2015,13:00,London Welsh,12,Sale,52,Kassam Stadium,Tim Wigglesworth,64,A,N,13,Sun,Feb,2015,2014-15,0,1,2,1,0,0,8,6,0,0
15/Feb/2015,13:00,Sale,52,London Welsh,12,Kassam Stadium,Tim Wigglesworth,64,A,N,13,Sun,Feb,2015,2014-15,1,0,8,6,0,0,2,1,0,0
15/Feb/2015,13:00,Saracens,34,Bath,24,Allianz Park,Luke Pearce,58,H,N,13,Sun,Feb,2015,2014-15,0,0,3,2,5,0,3,3,1,0
15/Feb/2015,13:00,Bath,24,Saracens,34,Allianz Park,Luke Pearce,58,H,N,13,Sun,Feb,2015,2014-15,0,0,3,3,1,0,3,2,5,0
15/Feb/2015,14:00,Wasps,37,Harlequins,6,Ricoh Arena,Greg Garner,43,H,N,14,Sun,Feb,2015,2014-15,1,0,4,4,3,0,0,0,2,0
15/Feb/2015,14:00,Harlequins,6,Wasps,37,Ricoh Arena,Greg Garner,43,H,N,14,Sun,Feb,2015,2014-15,0,1,0,0,2,0,4,4,3,0
20/Feb/2015,19:45,Newcastle,23,Wasps,23,Kingston Park,JP Doyle,46,D,N,19,Fri,Feb,2015,2014-15,0,0,3,1,2,0,3,1,2,0
20/Feb/2015,19:45,Wasps,23,Newcastle,23,Kingston Park,JP Doyle,46,D,N,19,Fri,Feb,2015,2014-15,0,0,3,1,2,0,3,1,2,0
21/Feb/2015,14:00,Sale,14,Saracens,10,AJ Bell Stadium,Dean Richards,24,H,N,14,Sat,Feb,2015,2014-15,0,1,2,2,0,0,1,1,1,0
21/Feb/2015,14:00,Saracens,10,Sale,14,AJ Bell Stadium,Dean Richards,24,H,N,14,Sat,Feb,2015,2014-15,1,0,1,1,1,0,2,2,0,0
21/Feb/2015,15:00,Gloucester,48,London Welsh,10,Kingsholm,Ian Tempest,58,H,N,15,Sat,Feb,2015,2014-15,1,0,6,6,2,0,1,1,1,0
21/Feb/2015,15:00,London Welsh,10,Gloucester,48,Kingsholm,Ian Tempest,58,H,N,15,Sat,Feb,2015,2014-15,0,1,1,1,1,0,6,6,2,0
21/Feb/2015,15:00,Harlequins,21,Exeter,32,Twickenham Stoop,Matthew Carley,53,A,N,15,Sat,Feb,2015,2014-15,0,0,2,1,3,0,2,2,6,0
21/Feb/2015,15:00,Exeter,32,Harlequins,21,Twickenham Stoop,Matthew Carley,53,A,N,15,Sat,Feb,2015,2014-15,0,0,2,2,6,0,2,1,3,0
21/Feb/2015,15:15,Bath,13,Northampton,21,The Recreation Ground,Greg Garner,34,A,N,15,Sat,Feb,2015,2014-15,0,0,1,1,2,0,2,1,3,0
21/Feb/2015,15:15,Northampton,21,Bath,13,The Recreation Ground,Greg Garner,34,A,N,15,Sat,Feb,2015,2014-15,0,0,2,1,3,0,1,1,2,0
22/Feb/2015,14:00,London Irish,6,Leicester,12,Madejski Stadium,Wayne Barnes,18,A,N,14,Sun,Feb,2015,2014-15,1,0,0,0,2,0,0,0,3,1
22/Feb/2015,14:00,Leicester,12,London Irish,6,Madejski Stadium,Wayne Barnes,18,A,N,14,Sun,Feb,2015,2014-15,0,1,0,0,3,1,0,0,2,0
27/Feb/2015,19:45,Northampton,17,Harlequins,13,Franklin's Gardens,Tim Wigglesworth,30,H,N,19,Fri,Feb,2015,2014-15,0,1,3,1,0,0,1,1,2,0
27/Feb/2015,19:45,Harlequins,13,Northampton,17,Franklin's Gardens,Tim Wigglesworth,30,H,N,19,Fri,Feb,2015,2014-15,1,0,1,1,2,0,3,1,0,0
28/Feb/2015,14:30,London Welsh,12,London Irish,50,Kassam Stadium,Matthew Carley,62,A,N,14,Sat,Feb,2015,2014-15,0,1,2,1,0,0,8,5,0,0
28/Feb/2015,14:30,London Irish,50,London Welsh,12,Kassam Stadium,Matthew Carley,62,A,N,14,Sat,Feb,2015,2014-15,1,0,8,5,0,0,2,1,0,0
28/Feb/2015,15:00,Leicester,28,Sale,8,Welford Road,Greg Garner,36,H,N,15,Sat,Feb,2015,2014-15,0,0,3,2,3,0,1,0,1,0
28/Feb/2015,15:00,Sale,8,Leicester,28,Welford Road,Greg Garner,36,H,N,15,Sat,Feb,2015,2014-15,0,0,1,0,1,0,3,2,3,0
28/Feb/2015,15:00,Saracens,22,Newcastle,17,Allianz Park,Andrew Small,39,H,N,15,Sat,Feb,2015,2014-15,0,1,1,1,5,0,3,1,0,0
28/Feb/2015,15:00,Newcastle,17,Saracens,22,Allianz Park,Andrew Small,39,H,N,15,Sat,Feb,2015,2014-15,1,0,3,1,0,0,1,1,5,0
28/Feb/2015,15:15,Exeter,16,Bath,6,Sandy Park,Dean Richards,22,H,N,15,Sat,Feb,2015,2014-15,0,0,1,1,3,0,0,0,2,0
28/Feb/2015,15:15,Bath,6,Exeter,16,Sandy Park,Dean Richards,22,H,N,15,Sat,Feb,2015,2014-15,0,0,0,0,2,0,1,1,3,0
01/Mar/2015,14:00,Wasps,32,Gloucester,21,Ricoh Arena,Wayne Barnes,53,H,N,14,Sun,Mar,2015,2014-15,1,0,5,2,1,0,2,1,3,0
01/Mar/2015,14:00,Gloucester,21,Wasps,32,Ricoh Arena,Wayne Barnes,53,H,N,14,Sun,Mar,2015,2014-15,0,1,2,1,3,0,5,2,1,0
06/Mar/2015,19:45,Bath,12,Sale,3,The Recreation Ground,Wayne Barnes,15,H,N,19,Fri,Mar,2015,2014-15,0,0,0,0,4,0,0,0,1,0
06/Mar/2015,19:45,Sale,3,Bath,12,The Recreation Ground,Wayne Barnes,15,H,N,19,Fri,Mar,2015,2014-15,0,0,0,0,1,0,0,0,4,0
07/Mar/2015,15:00,Exeter,74,London Welsh,19,Sandy Park,Craig Maxwell-Keys,93,H,N,15,Sat,Mar,2015,2014-15,1,0,10,9,2,0,3,2,0,0
07/Mar/2015,15:00,London Welsh,19,Exeter,74,Sandy Park,Craig Maxwell-Keys,93,H,N,15,Sat,Mar,2015,2014-15,0,1,3,2,0,0,10,9,2,0
07/Mar/2015,15:00,Harlequins,26,London Irish,20,Twickenham Stoop,JP Doyle,46,H,N,15,Sat,Mar,2015,2014-15,0,1,2,2,4,0,2,2,2,0
07/Mar/2015,15:00,London Irish,20,Harlequins,26,Twickenham Stoop,JP Doyle,46,H,N,15,Sat,Mar,2015,2014-15,1,0,2,2,2,0,2,2,4,0
07/Mar/2015,15:15,Gloucester,33,Northampton,33,Kingsholm,Greg Garner,66,D,N,15,Sat,Mar,2015,2014-15,0,0,3,3,4,0,3,3,4,0
07/Mar/2015,15:15,Northampton,33,Gloucester,33,Kingsholm,Greg Garner,66,D,N,15,Sat,Mar,2015,2014-15,0,0,3,3,4,0,3,3,4,0
08/Mar/2015,14:00,Wasps,17,Saracens,26,Ricoh Arena,Matthew Carley,43,A,N,14,Sun,Mar,2015,2014-15,0,0,2,2,1,0,2,2,4,0
08/Mar/2015,14:00,Saracens,26,Wasps,17,Ricoh Arena,Matthew Carley,43,A,N,14,Sun,Mar,2015,2014-15,0,0,2,2,4,0,2,2,1,0
08/Mar/2015,15:00,Newcastle,12,Leicester,16,Kingston Park,Luke Pearce,28,A,N,15,Sun,Mar,2015,2014-15,1,0,2,1,0,0,1,1,3,0
08/Mar/2015,15:00,Leicester,16,Newcastle,12,Kingston Park,Luke Pearce,28,A,N,15,Sun,Mar,2015,2014-15,0,1,1,1,3,0,2,1,0,0
27/Mar/2015,19:45,Northampton,52,Wasps,30,Franklin's Gardens,Craig Maxwell-Keys,82,H,N,19,Fri,Mar,2015,2014-15,1,0,7,4,3,0,3,3,3,0
27/Mar/2015,19:45,Wasps,30,Northampton,52,Franklin's Gardens,Craig Maxwell-Keys,82,H,N,19,Fri,Mar,2015,2014-15,0,1,3,3,3,0,7,4,3,0
28/Mar/2015,15:00,Leicester,25,Exeter,18,Welford Road,JP Doyle,43,H,N,15,Sat,Mar,2015,2014-15,0,1,1,1,6,0,2,1,2,0
28/Mar/2015,15:00,Exeter,18,Leicester,25,Welford Road,JP Doyle,43,H,N,15,Sat,Mar,2015,2014-15,1,0,2,1,2,0,1,1,6,0
28/Mar/2015,15:00,London Irish,22,Newcastle,21,Madejski Stadium,Greg Garner,43,H,N,15,Sat,Mar,2015,2014-15,0,1,3,2,1,0,2,1,3,0
28/Mar/2015,15:00,Newcastle,21,London Irish,22,Madejski Stadium,Greg Garner,43,H,N,15,Sat,Mar,2015,2014-15,1,0,2,1,3,0,3,2,1,0
28/Mar/2015,15:15,Saracens,42,Harlequins,14,Wembley Stadium,Wayne Barnes,56,H,N,15,Sat,Mar,2015,2014-15,1,0,5,4,3,0,1,0,3,0
28/Mar/2015,15:15,Harlequins,14,Saracens,42,Wembley Stadium,Wayne Barnes,56,H,N,15,Sat,Mar,2015,2014-15,0,1,1,0,3,0,5,4,3,0
29/Mar/2015,14:00,Sale,23,Gloucester,6,AJ Bell Stadium,Matthew Carley,29,H,N,14,Sun,Mar,2015,2014-15,0,0,2,2,3,0,0,0,2,0
29/Mar/2015,14:00,Gloucester,6,Sale,23,AJ Bell Stadium,Matthew Carley,29,H,N,14,Sun,Mar,2015,2014-15,0,0,0,0,2,0,2,2,3,0
29/Mar/2015,14:30,London Welsh,14,Bath,29,Kassam Stadium,Thomas Foley,43,A,N,14,Sun,Mar,2015,2014-15,0,1,2,2,0,0,5,2,0,0
29/Mar/2015,14:30,Bath,29,London Welsh,14,Kassam Stadium,Thomas Foley,43,A,N,14,Sun,Mar,2015,2014-15,1,0,5,2,0,0,2,2,0,0
10/Apr/2015,19:45,Newcastle,19,Bath,29,Kingston Park,JP Doyle,48,A,N,19,Fri,Apr,2015,2014-15,0,1,1,1,4,0,4,3,1,0
10/Apr/2015,19:45,Bath,29,Newcastle,19,Kingston Park,JP Doyle,48,A,N,19,Fri,Apr,2015,2014-15,1,0,4,3,1,0,1,1,4,0
11/Apr/2015,15:00,Harlequins,29,Gloucester,26,Twickenham Stoop,Luke Pearce,55,H,N,15,Sat,Apr,2015,2014-15,0,1,3,1,4,0,3,1,3,0
11/Apr/2015,15:00,Gloucester,26,Harlequins,29,Twickenham Stoop,Luke Pearce,55,H,N,15,Sat,Apr,2015,2014-15,1,0,3,1,3,0,3,1,4,0
11/Apr/2015,15:15,Saracens,22,Leicester,6,Allianz Park,Matthew Carley,28,H,N,15,Sat,Apr,2015,2014-15,0,0,3,2,1,0,0,0,2,0
11/Apr/2015,15:15,Leicester,6,Saracens,22,Allianz Park,Matthew Carley,28,H,N,15,Sat,Apr,2015,2014-15,0,0,0,0,2,0,3,2,1,0
12/Apr/2015,14:00,Exeter,21,Northampton,10,Sandy Park,Wayne Barnes,31,H,N,14,Sun,Apr,2015,2014-15,0,0,2,1,3,0,2,0,0,0
12/Apr/2015,14:00,Northampton,10,Exeter,21,Sandy Park,Wayne Barnes,31,H,N,14,Sun,Apr,2015,2014-15,0,0,2,0,0,0,2,1,3,0
12/Apr/2015,14:30,London Welsh,13,Wasps,40,Kassam Stadium,Greg Garner,53,A,N,14,Sun,Apr,2015,2014-15,0,1,2,0,1,0,6,5,0,0
12/Apr/2015,14:30,Wasps,40,London Welsh,13,Kassam Stadium,Greg Garner,53,A,N,14,Sun,Apr,2015,2014-15,1,0,6,5,0,0,2,0,1,0
12/Apr/2015,15:00,London Irish,25,Sale,23,Madejski Stadium,Greg Macdonald,48,H,N,15,Sun,Apr,2015,2014-15,0,1,3,2,2,0,3,1,2,0
12/Apr/2015,15:00,Sale,23,London Irish,25,Madejski Stadium,Greg Macdonald,48,H,N,15,Sun,Apr,2015,2014-15,1,0,3,1,2,0,3,2,2,0
24/Apr/2015,19:45,Bath,43,London Irish,18,The Recreation Ground,Luke Pearce,61,H,N,19,Fri,Apr,2015,2014-15,1,0,5,3,4,0,2,1,2,0
24/Apr/2015,19:45,London Irish,18,Bath,43,The Recreation Ground,Luke Pearce,61,H,N,19,Fri,Apr,2015,2014-15,0,1,2,1,2,0,5,3,4,0
25/Apr/2015,14:00,Sale,23,Harlequins,25,AJ Bell Stadium,Wayne Barnes,48,A,N,14,Sat,Apr,2015,2014-15,1,1,3,1,2,0,4,1,1,0
25/Apr/2015,14:00,Harlequins,25,Sale,23,AJ Bell Stadium,Wayne Barnes,48,A,N,14,Sat,Apr,2015,2014-15,1,1,4,1,1,0,3,1,2,0
25/Apr/2015,15:00,Gloucester,42,Newcastle,40,Kingsholm,Ian Tempest,82,H,N,15,Sat,Apr,2015,2014-15,1,2,5,4,3,0,4,4,4,0
25/Apr/2015,15:00,Newcastle,40,Gloucester,42,Kingsholm,Ian Tempest,82,H,N,15,Sat,Apr,2015,2014-15,2,1,4,4,4,0,5,4,3,0
25/Apr/2015,15:00,Leicester,38,London Welsh,17,Welford Road,Tim Wigglesworth,55,H,N,15,Sat,Apr,2015,2014-15,1,0,6,4,0,0,2,2,1,0
25/Apr/2015,15:00,London Welsh,17,Leicester,38,Welford Road,Tim Wigglesworth,55,H,N,15,Sat,Apr,2015,2014-15,0,1,2,2,1,0,6,4,0,0
25/Apr/2015,15:15,Northampton,25,Saracens,20,Stadium mk,Greg Garner,45,H,N,15,Sat,Apr,2015,2014-15,0,1,1,1,6,0,2,2,2,0
25/Apr/2015,15:15,Saracens,20,Northampton,25,Stadium mk,Greg Garner,45,H,N,15,Sat,Apr,2015,2014-15,1,0,2,2,2,0,1,1,6,0
26/Apr/2015,14:00,Wasps,36,Exeter,29,Ricoh Arena,Matthew Carley,65,H,N,14,Sun,Apr,2015,2014-15,0,1,3,3,5,0,2,2,4,1
26/Apr/2015,14:00,Exeter,29,Wasps,36,Ricoh Arena,Matthew Carley,65,H,N,14,Sun,Apr,2015,2014-15,1,0,2,2,4,1,3,3,5,0
08/May/2015,19:45,Harlequins,26,Bath,27,Twickenham Stoop,Greg Garner,53,A,N,19,Fri,May,2015,2014-15,1,0,3,1,3,0,3,3,2,0
08/May/2015,19:45,Bath,27,Harlequins,26,Twickenham Stoop,Greg Garner,53,A,N,19,Fri,May,2015,2014-15,0,1,3,3,2,0,3,1,3,0
09/May/2015,14:00,Sale,34,Newcastle,28,AJ Bell Stadium,Matthew Carley,62,H,N,14,Sat,May,2015,2014-15,1,1,5,3,1,0,3,2,3,0
09/May/2015,14:00,Newcastle,28,Sale,34,AJ Bell Stadium,Matthew Carley,62,H,N,14,Sat,May,2015,2014-15,1,1,3,2,3,0,5,3,1,0
09/May/2015,15:00,Gloucester,35,London Irish,13,Kingsholm,Craig Maxwell-Keys,48,H,N,15,Sat,May,2015,2014-15,0,0,3,1,6,0,2,0,1,0
09/May/2015,15:00,London Irish,13,Gloucester,35,Kingsholm,Craig Maxwell-Keys,48,H,N,15,Sat,May,2015,2014-15,0,0,2,0,1,0,3,1,6,0
09/May/2015,15:15,Northampton,46,London Welsh,0,Franklin's Gardens,Andrew Small,46,H,N,15,Sat,May,2015,2014-15,1,0,6,5,2,0,0,0,0,0
09/May/2015,15:15,London Welsh,0,Northampton,46,Franklin's Gardens,Andrew Small,46,H,N,15,Sat,May,2015,2014-15,0,1,0,0,0,0,6,5,2,0
09/May/2015,15:15,Wasps,21,Leicester,26,Ricoh Arena,Wayne Barnes,47,A,N,15,Sat,May,2015,2014-15,1,0,0,0,7,0,3,1,3,0
09/May/2015,15:15,Leicester,26,Wasps,21,Ricoh Arena,Wayne Barnes,47,A,N,15,Sat,May,2015,2014-15,0,1,3,1,3,0,0,0,7,0
10/May/2015,14:00,Saracens,20,Exeter,24,Allianz Park,JP Doyle,44,A,N,14,Sun,May,2015,2014-15,1,0,2,2,2,0,3,3,1,0
10/May/2015,14:00,Exeter,24,Saracens,20,Allianz Park,JP Doyle,44,A,N,14,Sun,May,2015,2014-15,0,1,3,3,1,0,2,2,2,0
16/May/2015,15:30,Bath,50,Gloucester,30,The Recreation Ground,Dean Richards,80,H,N,15,Sat,May,2015,2014-15,1,1,7,6,1,0,4,2,2,0
16/May/2015,15:30,Gloucester,30,Bath,50,The Recreation Ground,Dean Richards,80,H,N,15,Sat,May,2015,2014-15,1,1,4,2,2,0,7,6,1,0
16/May/2015,15:30,Exeter,44,Sale,16,Sandy Park,Wayne Barnes,60,H,N,15,Sat,May,2015,2014-15,1,0,7,3,1,0,2,0,2,0
16/May/2015,15:30,Sale,16,Exeter,44,Sandy Park,Wayne Barnes,60,H,N,15,Sat,May,2015,2014-15,0,1,2,0,2,0,7,3,1,0
16/May/2015,15:30,Leicester,22,Northampton,14,Welford Road,Matthew Carley,36,H,N,15,Sat,May,2015,2014-15,0,0,2,0,4,0,1,0,3,0
16/May/2015,15:30,Northampton,14,Leicester,22,Welford Road,Matthew Carley,36,H,N,15,Sat,May,2015,2014-15,0,0,1,0,3,0,2,0,4,0
16/May/2015,15:30,London Irish,40,Wasps,40,Madejski Stadium,JP Doyle,80,D,N,15,Sat,May,2015,2014-15,1,1,5,3,3,0,5,3,3,0
16/May/2015,15:30,Wasps,40,London Irish,40,Madejski Stadium,JP Doyle,80,D,N,15,Sat,May,2015,2014-15,1,1,5,3,3,0,5,3,3,0
16/May/2015,15:30,London Welsh,17,Saracens,68,Kassam Stadium,Luke Pearce,85,A,N,15,Sat,May,2015,2014-15,0,1,2,2,1,0,10,9,0,0
16/May/2015,15:30,Saracens,68,London Welsh,17,Kassam Stadium,Luke Pearce,85,A,N,15,Sat,May,2015,2014-15,1,0,10,9,0,0,2,2,1,0
16/May/2015,15:30,Newcastle,37,Harlequins,21,Kingston Park,Thomas Foley,58,H,N,15,Sat,May,2015,2014-15,1,0,5,3,2,0,2,1,3,0
16/May/2015,15:30,Harlequins,21,Newcastle,37,Kingston Park,Thomas Foley,58,H,N,15,Sat,May,2015,2014-15,0,1,2,1,3,0,5,3,2,0
23/May/2015,14:00,Northampton,24,Saracens,29,Franklin's Gardens,Greg Garner,53,A,N,14,Sat,May,2015,2014-15,0,0,2,1,4,0,2,2,5,0
23/May/2015,14:00,Saracens,29,Northampton,24,Franklin's Gardens,Greg Garner,53,A,N,14,Sat,May,2015,2014-15,0,0,2,2,5,0,2,1,4,0
23/May/2015,17:00,Bath,47,Leicester,10,The Recreation Ground,JP Doyle,57,H,N,17,Sat,May,2015,2014-15,0,0,7,6,0,0,1,1,1,0
23/May/2015,17:00,Leicester,10,Bath,47,The Recreation Ground,JP Doyle,57,H,N,17,Sat,May,2015,2014-15,0,0,1,1,1,0,7,6,0,0
30/May/2015,14:30,Bath,16,Saracens,28,Twickenham Stadium,Wayne Barnes,44,A,N,14,Sat,May,2015,2014-15,0,0,1,1,3,0,3,2,3,0
30/May/2015,14:30,Saracens,28,Bath,16,Twickenham Stadium,Wayne Barnes,44,A,N,14,Sat,May,2015,2014-15,0,0,3,2,3,0,1,1,3,0
16/Oct/2015,19:45,Harlequins,26,Wasps,21,Twickenham Stoop,Luke Pearce,47,H,N,19,Fri,Oct,2015,2015-16,0,1,2,2,4,0,2,1,3,0
16/Oct/2015,19:45,Wasps,21,Harlequins,26,Twickenham Stoop,Luke Pearce,47,H,N,19,Fri,Oct,2015,2015-16,1,0,2,1,3,0,2,2,4,0
16/Oct/2015,19:45,Worcester,13,Northampton,12,Sixways,Greg Garner,25,H,N,19,Fri,Oct,2015,2015-16,0,1,1,1,1,1,0,0,4,0
16/Oct/2015,19:45,Northampton,12,Worcester,13,Sixways,Greg Garner,25,H,N,19,Fri,Oct,2015,2015-16,1,0,0,0,4,0,1,1,1,1
16/Oct/2015,20:00,Newcastle,27,Gloucester,39,Kingston Park,Thomas Foley,66,A,N,20,Fri,Oct,2015,2015-16,0,0,3,3,2,0,2,1,9,0
16/Oct/2015,20:00,Gloucester,39,Newcastle,27,Kingston Park,Thomas Foley,66,A,N,20,Fri,Oct,2015,2015-16,0,0,2,1,9,0,3,3,2,0
17/Oct/2015,14:00,Bath,19,Exeter,17,The Recreation Ground,Tim Wigglesworth,36,H,N,14,Sat,Oct,2015,2015-16,0,1,1,1,4,0,1,0,4,0
17/Oct/2015,14:00,Exeter,17,Bath,19,The Recreation Ground,Tim Wigglesworth,36,H,N,14,Sat,Oct,2015,2015-16,1,0,1,0,4,0,1,1,4,0
17/Oct/2015,14:00,Saracens,41,Sale,3,Allianz Park,Dean Richards,44,H,N,14,Sat,Oct,2015,2015-16,1,0,5,5,2,0,0,0,1,0
17/Oct/2015,14:00,Sale,3,Saracens,41,Allianz Park,Dean Richards,44,H,N,14,Sat,Oct,2015,2015-16,0,1,0,0,1,0,5,5,2,0
18/Oct/2015,15:15,London Irish,16,Leicester,28,Madejski Stadium,Matthew Carley,44,A,N,15,Sun,Oct,2015,2015-16,0,0,1,1,3,0,1,1,7,0
18/Oct/2015,15:15,Leicester,28,London Irish,16,Madejski Stadium,Matthew Carley,44,A,N,15,Sun,Oct,2015,2015-16,0,0,1,1,7,0,1,1,3,0
23/Oct/2015,19:45,Gloucester,15,Saracens,17,Kingsholm,Matthew Carley,32,A,N,19,Fri,Oct,2015,2015-16,1,0,0,0,5,0,1,0,4,0
23/Oct/2015,19:45,Saracens,17,Gloucester,15,Kingsholm,Matthew Carley,32,A,N,19,Fri,Oct,2015,2015-16,0,1,1,0,4,0,0,0,5,0
23/Oct/2015,20:00,Sale,27,Worcester,13,AJ Bell Stadium,Luke Pearce,40,H,N,20,Fri,Oct,2015,2015-16,1,0,4,2,1,0,1,1,2,0
23/Oct/2015,20:00,Worcester,13,Sale,27,AJ Bell Stadium,Luke Pearce,40,H,N,20,Fri,Oct,2015,2015-16,0,1,1,1,2,0,4,2,1,0
24/Oct/2015,13:45,Northampton,42,Newcastle,16,Stadium mk,Dean Richards,58,H,N,13,Sat,Oct,2015,2015-16,1,0,5,4,3,0,1,1,3,0
24/Oct/2015,13:45,Newcastle,16,Northampton,42,Stadium mk,Dean Richards,58,H,N,13,Sat,Oct,2015,2015-16,0,1,1,1,3,0,5,4,3,0
24/Oct/2015,14:00,Wasps,16,Bath,9,Ricoh Arena,Craig Maxwell-Keys,25,H,N,14,Sat,Oct,2015,2015-16,0,1,1,1,3,0,0,0,3,0
24/Oct/2015,14:00,Bath,9,Wasps,16,Ricoh Arena,Craig Maxwell-Keys,25,H,N,14,Sat,Oct,2015,2015-16,1,0,0,0,3,0,1,1,3,0
24/Oct/2015,18:00,Exeter,38,London Irish,11,Sandy Park,Andrew Small,49,H,N,18,Sat,Oct,2015,2015-16,1,0,6,4,0,0,1,0,2,0
24/Oct/2015,18:00,London Irish,11,Exeter,38,Sandy Park,Andrew Small,49,H,N,18,Sat,Oct,2015,2015-16,0,1,1,0,2,0,6,4,0,0
25/Oct/2015,14:00,Leicester,22,Harlequins,19,Welford Road,Thomas Foley,41,H,N,14,Sun,Oct,2015,2015-16,0,1,1,1,5,0,1,1,4,0
25/Oct/2015,14:00,Harlequins,19,Leicester,22,Welford Road,Thomas Foley,41,H,N,14,Sun,Oct,2015,2015-16,1,0,1,1,4,0,1,1,5,0
31/Oct/2015,13:00,Saracens,24,London Irish,14,Allianz Park,Greg Garner,38,H,N,13,Sat,Oct,2015,2015-16,0,0,2,1,4,0,2,2,0,0
31/Oct/2015,13:00,London Irish,14,Saracens,24,Allianz Park,Greg Garner,38,H,N,13,Sat,Oct,2015,2015-16,0,0,2,2,0,0,2,1,4,0
31/Oct/2015,13:30,Bath,28,Harlequins,38,The Recreation Ground,Matthew Carley,66,A,N,13,Sat,Oct,2015,2015-16,0,0,3,2,3,0,2,2,8,0
31/Oct/2015,13:30,Harlequins,38,Bath,28,The Recreation Ground,Matthew Carley,66,A,N,13,Sat,Oct,2015,2015-16,0,0,2,2,8,0,3,2,3,0
31/Oct/2015,14:00,Gloucester,24,Worcester,22,Kingsholm,Craig Maxwell-Keys,46,H,N,14,Sat,Oct,2015,2015-16,0,1,3,0,3,0,3,2,1,0
31/Oct/2015,14:00,Worcester,22,Gloucester,24,Kingsholm,Craig Maxwell-Keys,46,H,N,14,Sat,Oct,2015,2015-16,1,0,3,2,1,0,3,0,3,0
01/Nov/2015,13:00,Newcastle,3,Exeter,41,Kingston Park,Ian Tempest,44,A,N,13,Sun,Nov,2015,2015-16,0,1,0,0,1,0,6,4,1,0
01/Nov/2015,13:00,Exeter,41,Newcastle,3,Kingston Park,Ian Tempest,44,A,N,13,Sun,Nov,2015,2015-16,1,0,6,4,1,0,0,0,1,0
01/Nov/2015,14:30,Sale,20,Northampton,13,AJ Bell Stadium,Andrew Small,33,H,N,14,Sun,Nov,2015,2015-16,0,1,2,2,2,0,1,1,2,0
01/Nov/2015,14:30,Northampton,13,Sale,20,AJ Bell Stadium,Andrew Small,33,H,N,14,Sun,Nov,2015,2015-16,1,0,1,1,2,0,2,2,2,0
01/Nov/2015,15:15,Leicester,24,Wasps,16,Welford Road,Tim Wigglesworth,40,H,N,15,Sun,Nov,2015,2015-16,0,0,2,1,4,0,1,1,3,0
01/Nov/2015,15:15,Wasps,16,Leicester,24,Welford Road,Tim Wigglesworth,40,H,N,15,Sun,Nov,2015,2015-16,0,0,1,1,3,0,2,1,4,0
06/Nov/2015,19:45,Harlequins,16,Sale,14,Twickenham Stoop,Tim Wigglesworth,30,H,N,19,Fri,Nov,2015,2015-16,0,1,1,1,3,0,2,2,0,0
06/Nov/2015,19:45,Sale,14,Harlequins,16,Twickenham Stoop,Tim Wigglesworth,30,H,N,19,Fri,Nov,2015,2015-16,1,0,2,2,0,0,1,1,3,0
07/Nov/2015,15:00,London Irish,14,Bath,45,Madejski Stadium,Thomas Foley,59,A,N,15,Sat,Nov,2015,2015-16,0,1,2,2,0,0,6,6,1,0
07/Nov/2015,15:00,Bath,45,London Irish,14,Madejski Stadium,Thomas Foley,59,A,N,15,Sat,Nov,2015,2015-16,1,0,6,6,1,0,2,2,0,0
07/Nov/2015,15:00,Worcester,28,Newcastle,20,Sixways,JP Doyle,48,H,N,15,Sat,Nov,2015,2015-16,1,0,4,4,0,0,2,2,2,0
07/Nov/2015,15:00,Newcastle,20,Worcester,28,Sixways,JP Doyle,48,H,N,15,Sat,Nov,2015,2015-16,0,1,2,2,2,0,4,4,0,0
07/Nov/2015,15:15,Northampton,6,Saracens,12,Franklin's Gardens,Luke Pearce,18,A,N,15,Sat,Nov,2015,2015-16,1,0,0,0,2,0,0,0,4,0
07/Nov/2015,15:15,Saracens,12,Northampton,6,Franklin's Gardens,Luke Pearce,18,A,N,15,Sat,Nov,2015,2015-16,0,1,0,0,4,0,0,0,2,0
07/Nov/2015,17:30,Exeter,19,Leicester,6,Sandy Park,Greg Garner,25,H,N,17,Sat,Nov,2015,2015-16,0,0,1,1,4,0,0,0,2,0
07/Nov/2015,17:30,Leicester,6,Exeter,19,Sandy Park,Greg Garner,25,H,N,17,Sat,Nov,2015,2015-16,0,0,0,0,2,0,1,1,4,0
